%; Serdyuchenko et al. ozone absorption cross-section
%; temperature parameterisation
%;
%; Contact: Mark.Weber@uni-bremen.de%
%
%; formula:
%; sigma(T,lambda)=10^(-20)*a_0(lambda)*[1+a_1(lambda)*T+a_2(lambda)*T^2]
% 
%; lambda: wavelength in nm
%; T: temperature in degree Celsius
%; sigma: ozone cross section in cm^2
%; a_0, a_1, a_2: fit coefficients (quadratic polynomial)
%;
%; data format:
%; column 1: wavelength in vacuum = lambda [nm]
%; column 2: a_0
%; column 3: a_1
%; column 4: a_2
%;
%; NUMBER OF HEADER LINES: 20
 304.4600  2.121681e+001  2.089600e-003  1.172065e-005
 304.4700  2.131088e+001  2.047379e-003  1.028961e-005
 304.4800  2.113749e+001  1.893592e-003  1.109510e-005
 304.4900  2.122363e+001  2.009585e-003  8.516434e-006
 304.5000  2.115674e+001  1.751850e-003  6.340132e-006
 304.5100  2.106909e+001  1.740094e-003  5.850398e-006
 304.5200  2.104592e+001  1.858557e-003  9.140434e-006
 304.5300  2.101744e+001  1.923278e-003  8.513699e-006
 304.5400  2.100917e+001  1.938255e-003  9.674747e-006
 304.5500  2.105740e+001  2.198437e-003  1.287561e-005
 304.5600  2.113563e+001  2.145032e-003  1.056102e-005
 304.5700  2.101088e+001  2.078278e-003  1.162639e-005
 304.5800  2.100732e+001  2.180651e-003  1.192155e-005
 304.5900  2.091614e+001  2.400301e-003  1.348822e-005
 304.6000  2.100995e+001  2.038110e-003  1.041019e-005
 304.6100  2.074377e+001  1.867364e-003  8.233365e-006
 304.6200  2.082118e+001  2.007773e-003  9.268708e-006
 304.6300  2.071461e+001  1.829790e-003  7.599637e-006
 304.6400  2.074243e+001  1.750630e-003  4.765287e-006
 304.6500  2.066912e+001  1.829518e-003  7.207924e-006
 304.6600  2.066747e+001  1.808526e-003  7.535973e-006
 304.6700  2.065951e+001  2.086261e-003  1.018646e-005
 304.6800  2.072889e+001  2.202816e-003  9.502698e-006
 304.6900  2.065200e+001  2.172581e-003  1.160430e-005
 304.7000  2.048795e+001  2.225929e-003  1.316509e-005
 304.7100  2.043507e+001  1.990613e-003  1.002173e-005
 304.7200  2.033991e+001  1.751025e-003  6.196442e-006
 304.7300  2.024045e+001  1.699528e-003  4.792075e-006
 304.7400  2.014320e+001  2.061606e-003  1.170255e-005
 304.7500  2.014810e+001  1.746711e-003  6.619232e-006
 304.7600  2.008554e+001  1.497653e-003  2.042897e-006
 304.7700  2.008523e+001  1.820076e-003  7.468140e-006
 304.7800  1.991240e+001  1.924768e-003  8.628288e-006
 304.7900  2.001846e+001  2.045918e-003  8.972080e-006
 304.8000  1.992370e+001  1.779869e-003  6.232769e-006
 304.8100  2.002048e+001  2.233192e-003  1.022219e-005
 304.8200  1.985924e+001  2.143920e-003  1.221447e-005
 304.8300  1.985238e+001  2.024548e-003  9.005557e-006
 304.8400  1.966513e+001  1.883558e-003  9.275016e-006
 304.8500  1.973781e+001  2.003070e-003  7.730296e-006
 304.8600  1.964883e+001  2.179821e-003  1.089169e-005
 304.8700  1.961144e+001  1.800872e-003  4.137792e-006
 304.8800  1.962199e+001  1.944525e-003  6.774039e-006
 304.8900  1.959516e+001  2.051604e-003  1.039530e-005
 304.9000  1.952898e+001  1.968348e-003  7.465720e-006
 304.9100  1.956172e+001  2.116052e-003  9.695985e-006
 304.9200  1.942853e+001  2.221613e-003  1.095077e-005
 304.9300  1.941238e+001  2.150372e-003  9.666244e-006
 304.9400  1.947351e+001  2.198335e-003  9.643189e-006
 304.9500  1.935808e+001  2.227002e-003  1.163392e-005
 304.9600  1.951783e+001  2.287549e-003  9.567939e-006
 304.9700  1.931040e+001  2.402465e-003  1.268551e-005
 304.9800  1.925439e+001  2.376595e-003  1.309245e-005
 304.9900  1.919536e+001  2.220193e-003  1.118890e-005
 305.0000  1.910362e+001  2.054677e-003  7.418864e-006
 305.0100  1.910114e+001  2.109863e-003  7.083849e-006
 305.0200  1.894469e+001  1.930674e-003  7.347533e-006
 305.0300  1.897328e+001  1.867613e-003  5.064880e-006
 305.0400  1.898113e+001  2.352981e-003  1.190032e-005
 305.0500  1.891424e+001  2.213756e-003  1.155323e-005
 305.0600  1.892834e+001  2.316918e-003  1.105158e-005
 305.0700  1.897755e+001  2.394881e-003  1.034766e-005
 305.0800  1.901747e+001  2.352524e-003  1.197759e-005
 305.0900  1.889102e+001  2.180550e-003  9.564821e-006
 305.1000  1.875584e+001  2.122514e-003  9.530968e-006
 305.1100  1.880383e+001  2.264678e-003  8.090793e-006
 305.1200  1.883731e+001  2.459871e-003  1.152232e-005
 305.1300  1.871092e+001  2.273132e-003  1.308051e-005
 305.1400  1.870734e+001  2.572423e-003  1.352364e-005
 305.1500  1.876017e+001  2.557374e-003  1.254909e-005
 305.1600  1.861286e+001  2.543918e-003  1.417496e-005
 305.1700  1.854600e+001  2.370802e-003  1.376094e-005
 305.1800  1.851305e+001  2.252117e-003  9.959624e-006
 305.1900  1.842363e+001  2.242105e-003  1.000586e-005
 305.2000  1.838065e+001  2.089732e-003  8.306065e-006
 305.2100  1.840238e+001  2.047717e-003  8.607348e-006
 305.2200  1.834193e+001  2.168124e-003  8.260216e-006
 305.2300  1.822654e+001  2.244388e-003  1.183198e-005
 305.2400  1.829863e+001  2.214321e-003  1.016891e-005
 305.2500  1.820862e+001  2.369222e-003  1.147545e-005
 305.2600  1.823309e+001  2.167061e-003  9.150588e-006
 305.2700  1.812066e+001  2.129810e-003  8.827006e-006
 305.2800  1.800935e+001  1.957004e-003  8.315085e-006
 305.2900  1.811983e+001  1.954653e-003  5.377368e-006
 305.3000  1.794999e+001  2.016367e-003  9.253957e-006
 305.3100  1.800790e+001  2.065748e-003  6.156001e-006
 305.3200  1.799419e+001  2.124503e-003  9.090498e-006
 305.3300  1.802105e+001  2.533518e-003  1.357106e-005
 305.3400  1.797967e+001  2.592024e-003  1.464910e-005
 305.3500  1.790910e+001  2.493752e-003  1.331009e-005
 305.3600  1.790488e+001  2.267299e-003  9.447349e-006
 305.3700  1.786142e+001  2.287296e-003  1.040778e-005
 305.3800  1.782038e+001  2.419973e-003  1.064688e-005
 305.3900  1.779871e+001  2.415053e-003  1.138618e-005
 305.4000  1.783461e+001  1.961127e-003  4.670650e-006
 305.4100  1.776466e+001  2.029059e-003  5.911870e-006
 305.4200  1.758938e+001  2.270795e-003  1.089493e-005
 305.4300  1.762977e+001  2.110140e-003  9.661573e-006
 305.4400  1.769655e+001  2.236744e-003  1.016254e-005
 305.4500  1.766964e+001  2.362287e-003  1.269662e-005
 305.4600  1.772619e+001  2.161787e-003  7.941180e-006
 305.4700  1.758529e+001  2.530407e-003  1.386067e-005
 305.4800  1.764204e+001  2.811171e-003  1.990576e-005
 305.4900  1.759632e+001  2.383837e-003  1.186905e-005
 305.5000  1.753550e+001  2.270899e-003  1.018440e-005
 305.5100  1.763244e+001  2.234621e-003  9.455262e-006
 305.5200  1.754113e+001  2.266682e-003  8.867726e-006
 305.5300  1.749616e+001  2.033454e-003  7.752308e-006
 305.5400  1.748395e+001  2.068703e-003  7.360972e-006
 305.5500  1.749773e+001  2.129241e-003  8.591149e-006
 305.5600  1.739976e+001  1.899643e-003  6.289100e-006
 305.5700  1.744188e+001  1.832490e-003  4.627733e-006
 305.5800  1.734217e+001  1.935916e-003  8.421730e-006
 305.5900  1.727123e+001  2.010299e-003  9.467289e-006
 305.6000  1.736033e+001  1.925683e-003  7.149297e-006
 305.6100  1.736457e+001  1.869421e-003  6.918174e-006
 305.6200  1.730685e+001  2.266253e-003  1.167260e-005
 305.6300  1.735656e+001  2.379640e-003  1.413456e-005
 305.6400  1.737777e+001  2.109409e-003  1.021950e-005
 305.6500  1.741437e+001  2.399116e-003  1.045800e-005
 305.6600  1.733354e+001  2.345106e-003  1.420375e-005
 305.6700  1.741173e+001  2.374338e-003  1.174738e-005
 305.6800  1.740420e+001  2.389246e-003  1.412770e-005
 305.6900  1.740939e+001  2.373677e-003  1.571821e-005
 305.7000  1.753656e+001  2.252028e-003  7.756926e-006
 305.7100  1.732961e+001  1.953190e-003  7.419328e-006
 305.7200  1.723817e+001  2.048531e-003  8.866966e-006
 305.7300  1.731937e+001  1.957241e-003  9.336887e-006
 305.7400  1.732598e+001  1.903768e-003  7.502340e-006
 305.7500  1.731314e+001  2.086397e-003  1.164535e-005
 305.7600  1.730908e+001  2.059569e-003  1.098760e-005
 305.7700  1.731638e+001  2.205479e-003  1.251999e-005
 305.7800  1.736401e+001  2.134151e-003  9.937508e-006
 305.7900  1.736873e+001  1.932820e-003  8.522472e-006
 305.8000  1.727252e+001  1.973411e-003  7.982924e-006
 305.8100  1.729431e+001  1.830002e-003  5.311075e-006
 305.8200  1.722776e+001  1.683175e-003  5.213588e-006
 305.8300  1.720875e+001  1.781541e-003  7.745018e-006
 305.8400  1.733303e+001  1.802888e-003  6.461542e-006
 305.8500  1.711993e+001  2.195987e-003  1.332885e-005
 305.8600  1.724760e+001  2.262477e-003  1.105079e-005
 305.8700  1.725412e+001  2.130254e-003  9.743114e-006
 305.8800  1.717649e+001  1.955392e-003  7.582649e-006
 305.8900  1.714188e+001  2.134552e-003  1.268018e-005
 305.9000  1.711186e+001  2.004570e-003  8.838606e-006
 305.9100  1.710915e+001  1.665452e-003  8.791949e-007
 305.9200  1.713447e+001  1.851698e-003  6.808148e-006
 305.9300  1.695821e+001  1.765014e-003  6.931886e-006
 305.9400  1.704230e+001  2.122174e-003  1.158601e-005
 305.9500  1.707437e+001  2.164397e-003  1.053812e-005
 305.9600  1.707025e+001  1.952452e-003  8.796006e-006
 305.9700  1.701875e+001  2.145852e-003  1.235518e-005
 305.9800  1.696663e+001  2.155786e-003  1.257059e-005
 305.9900  1.697380e+001  2.087924e-003  1.136794e-005
 306.0000  1.691473e+001  2.062782e-003  9.031247e-006
 306.0100  1.682340e+001  1.873552e-003  8.638926e-006
 306.0200  1.687272e+001  1.978910e-003  9.349373e-006
 306.0300  1.683861e+001  1.980611e-003  8.293427e-006
 306.0400  1.686874e+001  2.145432e-003  9.509702e-006
 306.0500  1.694408e+001  2.409853e-003  1.343995e-005
 306.0600  1.688253e+001  2.328082e-003  1.153700e-005
 306.0700  1.684004e+001  2.295057e-003  1.261217e-005
 306.0800  1.675793e+001  2.207395e-003  1.198585e-005
 306.0900  1.679282e+001  2.213877e-003  1.183095e-005
 306.1000  1.678610e+001  2.226890e-003  1.361664e-005
 306.1100  1.670861e+001  1.984880e-003  8.504037e-006
 306.1200  1.676045e+001  2.195604e-003  1.128897e-005
 306.1300  1.675822e+001  2.229320e-003  1.173421e-005
 306.1400  1.670783e+001  2.075727e-003  9.396015e-006
 306.1500  1.676580e+001  2.206556e-003  1.050753e-005
 306.1600  1.674174e+001  2.204255e-003  1.177655e-005
 306.1700  1.670473e+001  2.487828e-003  1.583782e-005
 306.1800  1.673360e+001  2.318098e-003  1.398760e-005
 306.1900  1.687488e+001  2.180710e-003  8.804930e-006
 306.2000  1.674765e+001  2.026197e-003  9.993039e-006
 306.2100  1.673747e+001  2.007001e-003  9.043434e-006
 306.2200  1.675029e+001  1.996656e-003  8.461578e-006
 306.2300  1.674936e+001  1.827941e-003  8.487809e-006
 306.2400  1.674130e+001  1.855806e-003  7.545331e-006
 306.2500  1.662958e+001  1.878936e-003  9.951514e-006
 306.2600  1.666755e+001  1.789722e-003  7.705141e-006
 306.2700  1.670746e+001  1.903201e-003  9.710799e-006
 306.2800  1.670460e+001  1.924815e-003  1.057573e-005
 306.2900  1.670648e+001  2.089622e-003  1.093845e-005
 306.3000  1.683365e+001  1.907335e-003  8.092541e-006
 306.3100  1.680103e+001  2.481570e-003  1.715406e-005
 306.3200  1.672514e+001  2.100972e-003  1.152328e-005
 306.3300  1.671449e+001  2.188602e-003  1.311427e-005
 306.3400  1.672765e+001  2.074446e-003  1.136329e-005
 306.3500  1.667145e+001  2.031600e-003  1.030766e-005
 306.3600  1.660141e+001  2.136557e-003  1.389836e-005
 306.3700  1.669776e+001  1.866718e-003  7.187718e-006
 306.3800  1.668295e+001  1.992447e-003  1.038880e-005
 306.3900  1.662051e+001  1.967653e-003  1.042864e-005
 306.4000  1.666737e+001  2.186720e-003  1.131906e-005
 306.4100  1.671349e+001  1.932075e-003  9.166439e-006
 306.4200  1.662789e+001  2.149330e-003  1.261368e-005
 306.4300  1.660281e+001  2.166166e-003  1.120146e-005
 306.4400  1.656470e+001  1.972734e-003  7.503487e-006
 306.4500  1.648457e+001  1.784460e-003  7.234452e-006
 306.4600  1.651195e+001  1.911500e-003  7.048737e-006
 306.4700  1.641902e+001  1.928026e-003  9.710349e-006
 306.4800  1.633158e+001  1.791266e-003  7.409902e-006
 306.4900  1.626925e+001  1.823680e-003  9.130404e-006
 306.5000  1.635549e+001  1.898126e-003  7.680404e-006
 306.5100  1.631430e+001  2.093874e-003  1.270693e-005
 306.5200  1.629840e+001  2.079453e-003  1.013319e-005
 306.5300  1.623666e+001  2.219736e-003  1.046772e-005
 306.5400  1.621725e+001  2.191943e-003  1.178515e-005
 306.5500  1.617333e+001  2.132740e-003  9.308901e-006
 306.5600  1.609727e+001  2.223733e-003  1.352914e-005
 306.5700  1.604776e+001  2.082662e-003  1.082205e-005
 306.5800  1.608317e+001  1.758387e-003  4.827432e-006
 306.5900  1.603941e+001  2.028836e-003  9.953018e-006
 306.6000  1.593650e+001  2.079601e-003  9.715912e-006
 306.6100  1.596657e+001  1.765437e-003  5.164702e-006
 306.6200  1.589188e+001  2.089747e-003  9.816939e-006
 306.6300  1.588036e+001  2.054273e-003  9.212960e-006
 306.6400  1.589507e+001  1.947937e-003  7.139434e-006
 306.6500  1.585361e+001  1.999103e-003  9.514729e-006
 306.6600  1.579925e+001  2.172193e-003  1.042980e-005
 306.6700  1.580285e+001  2.213376e-003  1.084268e-005
 306.6800  1.575192e+001  2.302704e-003  1.047044e-005
 306.6900  1.569244e+001  2.171133e-003  9.686581e-006
 306.7000  1.573118e+001  2.389691e-003  1.343452e-005
 306.7100  1.562167e+001  2.012941e-003  9.783987e-006
 306.7200  1.565590e+001  2.364333e-003  1.199966e-005
 306.7300  1.556850e+001  2.010624e-003  9.171734e-006
 306.7400  1.560294e+001  2.195119e-003  1.207813e-005
 306.7500  1.560185e+001  2.307896e-003  1.188089e-005
 306.7600  1.551083e+001  2.194304e-003  1.217458e-005
 306.7700  1.545925e+001  1.977101e-003  7.703130e-006
 306.7800  1.555360e+001  1.942350e-003  6.253858e-006
 306.7900  1.553098e+001  2.048364e-003  7.542693e-006
 306.8000  1.552859e+001  2.099278e-003  1.034251e-005
 306.8100  1.554915e+001  2.289453e-003  1.186808e-005
 306.8200  1.552970e+001  2.297387e-003  1.064738e-005
 306.8300  1.551011e+001  2.340454e-003  1.181149e-005
 306.8400  1.549440e+001  2.405827e-003  1.280614e-005
 306.8500  1.539944e+001  2.316693e-003  1.196451e-005
 306.8600  1.539162e+001  2.378940e-003  1.406342e-005
 306.8700  1.544439e+001  2.217833e-003  8.507695e-006
 306.8800  1.530336e+001  2.266804e-003  1.085319e-005
 306.8900  1.530347e+001  2.320339e-003  1.170191e-005
 306.9000  1.528296e+001  2.613379e-003  1.737213e-005
 306.9100  1.538037e+001  2.403855e-003  1.194249e-005
 306.9200  1.528807e+001  2.370171e-003  1.315746e-005
 306.9300  1.525146e+001  2.560116e-003  1.505330e-005
 306.9400  1.521733e+001  2.402372e-003  1.262483e-005
 306.9500  1.520878e+001  2.698104e-003  1.635964e-005
 306.9600  1.517274e+001  2.326583e-003  1.105832e-005
 306.9700  1.507538e+001  2.308436e-003  1.139993e-005
 306.9800  1.499419e+001  2.485779e-003  1.414070e-005
 306.9900  1.504072e+001  2.115380e-003  7.035602e-006
 307.0000  1.505886e+001  2.567815e-003  1.345712e-005
 307.0100  1.493128e+001  2.761861e-003  1.685370e-005
 307.0200  1.482217e+001  2.539761e-003  1.359808e-005
 307.0300  1.482581e+001  2.353927e-003  1.018731e-005
 307.0400  1.475029e+001  2.161130e-003  8.382693e-006
 307.0500  1.473858e+001  2.388512e-003  1.071958e-005
 307.0600  1.467335e+001  2.017220e-003  5.545952e-006
 307.0700  1.468256e+001  2.086001e-003  7.161860e-006
 307.0800  1.459937e+001  2.034363e-003  5.810649e-006
 307.0900  1.458670e+001  2.094324e-003  5.811827e-006
 307.1000  1.453138e+001  2.416312e-003  1.079927e-005
 307.1100  1.451985e+001  2.214063e-003  6.607511e-006
 307.1200  1.437727e+001  2.380135e-003  1.195837e-005
 307.1300  1.437545e+001  2.359965e-003  1.007745e-005
 307.1400  1.441329e+001  2.233947e-003  8.330557e-006
 307.1500  1.437420e+001  2.517819e-003  1.071975e-005
 307.1600  1.436637e+001  2.409615e-003  9.354926e-006
 307.1700  1.434643e+001  2.296058e-003  7.496397e-006
 307.1800  1.425961e+001  2.544599e-003  1.176634e-005
 307.1900  1.418564e+001  2.438029e-003  1.043870e-005
 307.2000  1.411096e+001  2.392250e-003  1.002331e-005
 307.2100  1.418915e+001  2.449335e-003  9.228529e-006
 307.2200  1.411886e+001  2.392341e-003  8.537075e-006
 307.2300  1.404432e+001  2.392248e-003  9.462514e-006
 307.2400  1.406774e+001  2.521231e-003  9.852626e-006
 307.2500  1.406798e+001  2.356062e-003  6.207444e-006
 307.2600  1.395089e+001  2.497527e-003  1.053618e-005
 307.2700  1.396275e+001  2.342289e-003  6.527422e-006
 307.2800  1.390701e+001  2.563317e-003  1.061304e-005
 307.2900  1.383741e+001  2.511875e-003  1.012443e-005
 307.3000  1.393674e+001  2.284950e-003  5.214178e-006
 307.3100  1.378169e+001  2.370899e-003  9.643557e-006
 307.3200  1.383147e+001  2.691311e-003  1.337294e-005
 307.3300  1.385530e+001  2.497097e-003  8.992231e-006
 307.3400  1.382178e+001  2.755059e-003  1.294276e-005
 307.3500  1.382604e+001  2.901982e-003  1.446230e-005
 307.3600  1.375944e+001  2.753855e-003  1.347194e-005
 307.3700  1.371661e+001  2.548139e-003  1.066504e-005
 307.3800  1.366657e+001  2.551162e-003  1.058983e-005
 307.3900  1.362067e+001  2.281700e-003  6.645620e-006
 307.4000  1.353752e+001  2.559178e-003  1.189016e-005
 307.4100  1.354307e+001  2.282705e-003  7.304746e-006
 307.4200  1.357917e+001  2.419545e-003  7.845930e-006
 307.4300  1.346960e+001  2.564861e-003  1.120648e-005
 307.4400  1.349279e+001  2.398933e-003  8.716656e-006
 307.4500  1.347720e+001  2.548246e-003  9.429765e-006
 307.4600  1.343145e+001  2.530156e-003  1.000600e-005
 307.4700  1.348265e+001  2.567477e-003  9.343446e-006
 307.4800  1.341904e+001  2.673154e-003  1.170076e-005
 307.4900  1.338183e+001  2.754056e-003  1.261965e-005
 307.5000  1.342326e+001  2.534475e-003  8.393117e-006
 307.5100  1.333182e+001  2.749231e-003  1.199178e-005
 307.5200  1.329843e+001  2.698677e-003  1.139525e-005
 307.5300  1.328441e+001  2.520719e-003  8.584097e-006
 307.5400  1.334559e+001  2.499249e-003  7.463075e-006
 307.5500  1.325808e+001  2.720107e-003  1.007326e-005
 307.5600  1.320220e+001  2.459139e-003  9.128354e-006
 307.5700  1.324344e+001  2.418475e-003  7.760364e-006
 307.5800  1.316989e+001  2.313792e-003  7.024462e-006
 307.5900  1.320578e+001  2.231153e-003  5.112824e-006
 307.6000  1.311193e+001  2.332799e-003  7.973934e-006
 307.6100  1.315605e+001  2.331382e-003  7.114842e-006
 307.6200  1.310969e+001  2.443132e-003  8.829481e-006
 307.6300  1.310834e+001  2.338692e-003  7.889109e-006
 307.6400  1.313424e+001  2.665650e-003  1.113549e-005
 307.6500  1.310323e+001  2.393811e-003  6.972496e-006
 307.6600  1.304080e+001  2.438233e-003  8.902447e-006
 307.6700  1.304382e+001  2.304749e-003  6.014513e-006
 307.6800  1.302547e+001  2.408424e-003  7.746017e-006
 307.6900  1.296509e+001  2.510901e-003  1.156643e-005
 307.7000  1.294729e+001  2.616661e-003  1.190357e-005
 307.7100  1.295447e+001  2.686416e-003  1.160359e-005
 307.7200  1.293371e+001  2.494016e-003  8.407904e-006
 307.7300  1.291913e+001  2.608520e-003  1.147833e-005
 307.7400  1.293589e+001  2.666255e-003  1.137239e-005
 307.7500  1.292493e+001  2.605566e-003  1.019039e-005
 307.7600  1.286942e+001  2.656462e-003  1.214615e-005
 307.7700  1.288765e+001  2.708909e-003  1.254997e-005
 307.7800  1.285450e+001  2.607518e-003  1.138888e-005
 307.7900  1.281092e+001  2.594211e-003  1.270327e-005
 307.8000  1.289779e+001  2.626402e-003  1.180307e-005
 307.8100  1.291074e+001  2.500513e-003  1.018164e-005
 307.8200  1.288045e+001  2.397589e-003  8.702087e-006
 307.8300  1.283314e+001  2.334907e-003  9.323669e-006
 307.8400  1.286954e+001  2.412961e-003  8.370069e-006
 307.8500  1.287411e+001  2.541161e-003  1.112821e-005
 307.8600  1.287587e+001  2.533040e-003  1.126757e-005
 307.8700  1.287739e+001  2.599018e-003  1.293118e-005
 307.8800  1.285745e+001  2.549303e-003  1.231298e-005
 307.8900  1.288486e+001  2.444738e-003  1.029547e-005
 307.9000  1.287216e+001  2.664078e-003  1.467017e-005
 307.9100  1.296096e+001  2.730500e-003  1.398685e-005
 307.9200  1.297065e+001  2.633583e-003  1.310494e-005
 307.9300  1.291296e+001  2.387804e-003  1.185091e-005
 307.9400  1.290597e+001  2.392582e-003  1.114563e-005
 307.9500  1.284919e+001  2.243849e-003  1.046869e-005
 307.9600  1.286901e+001  1.899028e-003  5.424227e-006
 307.9700  1.286315e+001  2.285390e-003  9.584637e-006
 307.9800  1.280770e+001  2.200547e-003  9.823010e-006
 307.9900  1.284895e+001  2.343651e-003  1.138478e-005
 308.0000  1.292777e+001  2.538003e-003  1.254475e-005
 308.0100  1.285051e+001  2.231461e-003  1.026923e-005
 308.0200  1.277044e+001  2.376128e-003  1.227618e-005
 308.0300  1.281908e+001  2.329888e-003  1.181459e-005
